SpocWebEntityId	Version	ChangeTime	IsDeleted	IsPrivate	BadParameter	GoodParameter	Principle	ChangeUserId	BadParameterId	GoodParameterId
23720	4	2011-05-20	0	0	moving_Length	Shape	Asymmetry	20		
23721	4	2011-05-20	0	0	stationary_Length	Shape	Inversion	20		
23722	4	2011-05-20	0	0	stationary_Length	Shape	Spheroidality	20		
23723	4	2011-05-20	0	0	stationary_Length	Shape	Prior_action	20		
23724	4	2011-05-20	0	0	stationary_Length	Shape	Nesting	20		
23725	4	2011-05-20	0	0	moving_Area	Shape	Combining_(Integration)	20		
23726	4	2011-05-20	0	0	moving_Area	Shape	Rejecting_and_regenerating_parts	20		
23727	4	2011-05-20	0	0	moving_Area	Shape	Asymmetry	20		
23728	4	2011-05-20	0	0	moving_Area	Shape	Prior_action	20		
23729	4	2011-05-20	0	0	moving_Volume	Shape	Spheroidality	20		
23730	4	2011-05-20	0	0	moving_Volume	Shape	Asymmetry	20		
23731	4	2011-05-20	0	0	moving_Volume	Shape	Dynamicity	20		
23732	4	2011-05-20	0	0	moving_Volume	Shape	Convert_harm_into_benefit	20		
23733	4	2011-05-20	0	0	stationary_Volume	Shape	Nesting	20		
23734	4	2011-05-20	0	0	stationary_Volume	Shape	Extraction	20		
23735	4	2011-05-20	0	0	stationary_Volume	Shape	Transformation_of_physical_and_chemical_states_of_an_object	20		
23736	4	2011-05-20	0	0	Speed	Shape	Transformation_of_physical_and_chemical_states_of_an_object	20		
23737	4	2011-05-20	0	0	Speed	Shape	Dynamicity	20		
23738	4	2011-05-20	0	0	Speed	Shape	Rejecting_and_regenerating_parts	20		
23739	4	2011-05-20	0	0	Speed	Shape	Mechanical_vibration	20		
23740	4	2011-05-20	0	0	Intensity	Shape	Transformation_of_physical_and_chemical_states_of_an_object	20		
23741	4	2011-05-20	0	0	Intensity	Shape	Prior_action	20		
23742	4	2011-05-20	0	0	Intensity	Shape	Thermal_expansion	20		
23743	4	2011-05-20	0	0	Intensity	Shape	Composite_materials	20		
23744	4	2011-05-20	0	0	Stress	Shape	Rejecting_and_regenerating_parts	20		
23745	4	2011-05-20	0	0	Stress	Shape	Dynamicity	20		
23746	4	2011-05-20	0	0	Stress	Shape	Prior_action	20		
23747	4	2011-05-20	0	0	Stress	Shape	Spheroidality	20		
23748	4	2011-05-20	0	0	Stability	Shape	Homogeneity	20		
23749	4	2011-05-20	0	0	Stability	Shape	Segmentation	20		
23750	4	2011-05-20	0	0	Stability	Shape	Mechanical_vibration	20		
23751	4	2011-05-20	0	0	Stability	Shape	Asymmetry	20		
23752	4	2011-05-20	0	0	Strength	Shape	Flexible_film_or_thin_membranes	20		
23753	4	2011-05-20	0	0	Strength	Shape	Spheroidality	20		
23754	4	2011-05-20	0	0	Strength	Shape	Prior_action	20		
23755	4	2011-05-20	0	0	Strength	Shape	Composite_materials	20		
23756	4	2011-05-20	0	0	moving_Duration	Shape	Spheroidality	20		
23757	4	2011-05-20	0	0	moving_Duration	Shape	Copying	20		
23758	4	2011-05-20	0	0	moving_Duration	Shape	Prior_counteracion	20		
23759	4	2011-05-20	0	0	moving_Duration	Shape	Self-service	20		
23760	4	2011-05-20	0	0	Temperature	Shape	Convert_harm_into_benefit	20		
23761	4	2011-05-20	0	0	Temperature	Shape	Spheroidality	20		
23762	4	2011-05-20	0	0	Temperature	Shape	Periodic_action	20		
23763	4	2011-05-20	0	0	Temperature	Shape	Changing_the_color	20		
23764	4	2011-05-20	0	0	Illumination	Shape	Inversion	20		
23765	4	2011-05-20	0	0	Illumination	Shape	Dynamicity	20		
23766	4	2011-05-20	0	0	Illumination	Shape	Changing_the_color	20		
23767	4	2011-05-20	0	0	moving_Energy	Shape	Extraction	20		
23768	4	2011-05-20	0	0	moving_Energy	Shape	Universality	20		
23769	4	2011-05-20	0	0	moving_Energy	Shape	Rejecting_and_regenerating_parts	20		
23770	4	2011-05-20	0	0	moving_Energy	Shape	Spheroidality	20		
23771	4	2011-05-20	0	0	Power	Shape	Asymmetry	20		
23772	4	2011-05-20	0	0	Power	Shape	Universality	20		
23773	4	2011-05-20	0	0	Power	Shape	Extraction	20		
23774	4	2011-05-20	0	0	Energy-Loss	Shape	Spheroidality	20		
23775	4	2011-05-20	0	0	Substance-Loss	Shape	Transformation_of_physical_and_chemical_states_of_an_object	20		
23776	4	2011-05-20	0	0	Substance-Loss	Shape	Use_a_pneumatic_or_hydralic_construction	20		
23777	4	2011-05-20	0	0	Substance-Loss	Shape	Local_quality	20		
23778	4	2011-05-20	0	0	Substance-Loss	Shape	Combining_(Integration)	20		
23779	4	2011-05-20	0	0	Time-Loss	Shape	Spheroidality	20		
23780	4	2011-05-20	0	0	Time-Loss	Shape	Prior_action	20		
23781	4	2011-05-20	0	0	Time-Loss	Shape	Rejecting_and_regenerating_parts	20		
23782	4	2011-05-20	0	0	Time-Loss	Shape	Moving_to_a_new_dimension	20		
23783	4	2011-05-20	0	0	Quantity	Shape	Phase_transition	20		
23784	4	2011-05-20	0	0	Quantity	Shape	Convert_harm_into_benefit	20		
23785	4	2011-05-20	0	0	Reliability	Shape	Prior_action	20		
23786	4	2011-05-20	0	0	Reliability	Shape	Composite_materials	20		
23787	4	2011-05-20	0	0	Reliability	Shape	Partial,_overdone,_or_excessive_action	20		
23788	4	2011-05-20	0	0	Measurement_Accuracy	Shape	Replacement_of_a_mechanical_system	20		
23789	4	2011-05-20	0	0	Measurement_Accuracy	Shape	Changing_the_color	20		
23790	4	2011-05-20	0	0	Measurement_Accuracy	Shape	Segmentation	20		
23791	4	2011-05-20	0	0	Manufacturing_Precision	Shape	Changing_the_color	20		
23792	4	2011-05-20	0	0	Manufacturing_Precision	Shape	Flexible_film_or_thin_membranes	20		
23793	4	2011-05-20	0	0	Manufacturing_Precision	Shape	Composite_materials	20		
23794	4	2011-05-20	0	0	affected_harm	Shape	Convert_harm_into_benefit	20		
23795	4	2011-05-20	0	0	affected_harm	Shape	Segmentation	20		
23796	4	2011-05-20	0	0	affected_harm	Shape	Extraction	20		
23797	4	2011-05-20	0	0	affected_harm	Shape	Transformation_of_physical_and_chemical_states_of_an_object	20		
23798	4	2011-05-20	0	0	generated_harm	Shape	Transformation_of_physical_and_chemical_states_of_an_object	20		
23799	4	2011-05-20	0	0	generated_harm	Shape	Segmentation	20		
23800	4	2011-05-20	0	0	Ease_of_manufacture	Shape	Segmentation	20		
23801	4	2011-05-20	0	0	Ease_of_manufacture	Shape	Changing_the_color	20		
23802	4	2011-05-20	0	0	Ease_of_manufacture	Shape	Moving_to_a_new_dimension	20		
23803	4	2011-05-20	0	0	Ease_of_manufacture	Shape	Replacement_of_a_mechanical_system	20		
23804	4	2011-05-20	0	0	Ease_of_operation	Shape	Changing_the_color	20		
23805	4	2011-05-20	0	0	Ease_of_operation	Shape	Dynamicity	20		
23806	4	2011-05-20	0	0	Ease_of_operation	Shape	Copying	20		
23807	4	2011-05-20	0	0	Ease_of_repair	Shape	Extraction	20		
23808	4	2011-05-20	0	0	Ease_of_repair	Shape	Inversion	20		
23809	4	2011-05-20	0	0	Ease_of_repair	Shape	Segmentation	20		
23810	4	2011-05-20	0	0	Versatility	Shape	Segmentation	20		
23811	4	2011-05-20	0	0	Versatility	Shape	Dynamicity	20		
23812	4	2011-05-20	0	0	Versatility	Shape	Use_a_pneumatic_or_hydralic_construction	20		
23813	4	2011-05-20	0	0	Complexity	Shape	Partial,_overdone,_or_excessive_action	20		
23814	4	2011-05-20	0	0	Complexity	Shape	Use_a_pneumatic_or_hydralic_construction	20		
23815	4	2011-05-20	0	0	Complexity	Shape	Segmentation	20		
23816	4	2011-05-20	0	0	Complexity	Shape	Replacement_of_a_mechanical_system	20		
23817	4	2011-05-20	0	0	Difficulty	Shape	Dynamicity	20		
23818	4	2011-05-20	0	0	Difficulty	Shape	Inversion	20		
23819	4	2011-05-20	0	0	Difficulty	Shape	Inert_environment	20		
23820	4	2011-05-20	0	0	Automation	Shape	Dynamicity	20		
23821	4	2011-05-20	0	0	Automation	Shape	Segmentation	20		
23822	4	2011-05-20	0	0	Automation	Shape	Changing_the_color	20		
23823	5	2011-05-20	0	0	10307	22169	Moving_to_a_new_dimension	20		
23824	5	2011-05-20	0	0	10307	22169	Copying	20		
23825	5	2011-05-20	0	0	10307	22169	Rejecting_and_regenerating_parts	20		
23826	5	2011-05-20	0	0	10307	22169	Prior_action	20		
23827	4	2011-05-20	0	0	moving_Weight	Stability	Rushing_through	20		
23828	4	2011-05-20	0	0	moving_Weight	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23829	4	2011-05-20	0	0	moving_Weight	Stability	Extraction	20		
23830	4	2011-05-20	0	0	moving_Weight	Stability	Inert_environment	20		
23831	4	2011-05-20	0	0	stationary_Weight	Stability	Copying	20		
23832	4	2011-05-20	0	0	stationary_Weight	Stability	Inert_environment	20		
23833	4	2011-05-20	0	0	stationary_Weight	Stability	Segmentation	20		
23834	4	2011-05-20	0	0	stationary_Weight	Stability	Composite_materials	20		
23835	4	2011-05-20	0	0	moving_Length	Stability	Inversion	20		
23836	4	2011-05-20	0	0	moving_Length	Stability	Dynamicity	20		
23837	4	2011-05-20	0	0	moving_Length	Stability	Segmentation	20		
23838	4	2011-05-20	0	0	moving_Length	Stability	Replacement_of_a_mechanical_system	20		
23839	4	2011-05-20	0	0	stationary_Length	Stability	Thermal_expansion	20		
23840	4	2011-05-20	0	0	moving_Area	Stability	Extraction	20		
23841	4	2011-05-20	0	0	moving_Area	Stability	Cushion_in_advance	20		
23842	4	2011-05-20	0	0	moving_Area	Stability	Inversion	20		
23843	4	2011-05-20	0	0	stationary_Area	Stability	Inert_environment	20		
23844	4	2011-05-20	0	0	moving_Volume	Stability	Replacement_of_a_mechanical_system	20		
23845	4	2011-05-20	0	0	moving_Volume	Stability	Prior_action	20		
23846	4	2011-05-20	0	0	moving_Volume	Stability	Periodic_action	20		
23847	4	2011-05-20	0	0	moving_Volume	Stability	Inert_environment	20		
23848	4	2011-05-20	0	0	stationary_Volume	Stability	Rejecting_and_regenerating_parts	20		
23849	4	2011-05-20	0	0	stationary_Volume	Stability	Replacement_of_a_mechanical_system	20		
23850	4	2011-05-20	0	0	stationary_Volume	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23851	4	2011-05-20	0	0	stationary_Volume	Stability	Composite_materials	20		
23852	4	2011-05-20	0	0	Speed	Stability	Homogeneity	20		
23853	4	2011-05-20	0	0	Speed	Stability	Dynamicity	20		
23854	4	2011-05-20	0	0	Speed	Stability	Replacement_of_a_mechanical_system	20		
23855	4	2011-05-20	0	0	Speed	Stability	Mechanical_vibration	20		
23856	4	2011-05-20	0	0	Intensity	Stability	Prior_action	20		
23857	4	2011-05-20	0	0	Intensity	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23858	4	2011-05-20	0	0	Intensity	Stability	Rushing_through	20		
23859	4	2011-05-20	0	0	Intensity	Stability	Partial,_overdone,_or_excessive_action	20		
23860	4	2011-05-20	0	0	Stress	Stability	Extraction	20		
23861	4	2011-05-20	0	0	Stress	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23862	4	2011-05-20	0	0	Stress	Stability	Composite_materials	20		
23863	4	2011-05-20	0	0	Shape	Stability	Convert_harm_into_benefit	20		
23864	4	2011-05-20	0	0	Shape	Stability	Segmentation	20		
23865	4	2011-05-20	0	0	Shape	Stability	Mechanical_vibration	20		
23866	4	2011-05-20	0	0	Shape	Stability	Asymmetry	20		
23867	4	2011-05-20	0	0	Strength	Stability	Moving_to_a_new_dimension	20		
23868	4	2011-05-20	0	0	Strength	Stability	Prior_counteracion	20		
23869	4	2011-05-20	0	0	Strength	Stability	Dynamicity	20		
23870	4	2011-05-20	0	0	moving_Duration	Stability	Inversion	20		
23871	4	2011-05-20	0	0	moving_Duration	Stability	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
23872	4	2011-05-20	0	0	moving_Duration	Stability	Prior_action	20		
23873	4	2011-05-20	0	0	moving_Duration	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23874	4	2011-05-20	0	0	stationary_Duration	Stability	Inert_environment	20		
23875	4	2011-05-20	0	0	stationary_Duration	Stability	Local_quality	20		
23876	4	2011-05-20	0	0	stationary_Duration	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23877	4	2011-05-20	0	0	stationary_Duration	Stability	Feedback	20		
23878	4	2011-05-20	0	0	Temperature	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23879	4	2011-05-20	0	0	Temperature	Stability	Segmentation	20		
23880	4	2011-05-20	0	0	Temperature	Stability	Changing_the_color	20		
23881	4	2011-05-20	0	0	Illumination	Stability	Changing_the_color	20		
23882	4	2011-05-20	0	0	Illumination	Stability	Local_quality	20		
23883	4	2011-05-20	0	0	Illumination	Stability	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
23884	4	2011-05-20	0	0	Illumination	Stability	Partial,_overdone,_or_excessive_action	20		
23885	4	2011-05-20	0	0	moving_Energy	Stability	Inversion	20		
23886	4	2011-05-20	0	0	moving_Energy	Stability	Periodic_action	20		
23887	4	2011-05-20	0	0	stationary_Energy	Stability	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
23888	4	2011-05-20	0	0	stationary_Energy	Stability	Asymmetry	20		
23889	4	2011-05-20	0	0	stationary_Energy	Stability	Use_a_pneumatic_or_hydralic_construction	20		
23890	4	2011-05-20	0	0	stationary_Energy	Stability	Mechanical_vibration	20		
23891	4	2011-05-20	0	0	Power	Stability	Changing_the_color	20		
23892	4	2011-05-20	0	0	Power	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23893	4	2011-05-20	0	0	Power	Stability	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
23894	4	2011-05-20	0	0	Power	Stability	Use_of_porous_material	20		
23895	4	2011-05-20	0	0	Energy-Loss	Stability	Spheroidality	20		
23896	4	2011-05-20	0	0	Energy-Loss	Stability	Extraction	20		
23897	4	2011-05-20	0	0	Energy-Loss	Stability	Inert_environment	20		
23898	4	2011-05-20	0	0	Energy-Loss	Stability	Universality	20		
23899	4	2011-05-20	0	0	Substance-Loss	Stability	Extraction	20		
23900	4	2011-05-20	0	0	Substance-Loss	Stability	Spheroidality	20		
23901	4	2011-05-20	0	0	Substance-Loss	Stability	Flexible_film_or_thin_membranes	20		
23902	4	2011-05-20	0	0	Substance-Loss	Stability	Composite_materials	20		
23903	4	2011-05-20	0	0	Time-Loss	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23904	4	2011-05-20	0	0	Time-Loss	Stability	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
23905	4	2011-05-20	0	0	Quantity	Stability	Dynamicity	20		
23906	4	2011-05-20	0	0	Quantity	Stability	Changing_the_color	20		
23907	4	2011-05-20	0	0	Quantity	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23908	4	2011-05-20	0	0	Measurement_Accuracy	Stability	Inversion	20		
23909	4	2011-05-20	0	0	Manufacturing_Precision	Stability	Mechanical_vibration	20		
23910	4	2011-05-20	0	0	affected_harm	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23911	4	2011-05-20	0	0	affected_harm	Stability	Mediator	20		
23912	4	2011-05-20	0	0	affected_harm	Stability	Flexible_film_or_thin_membranes	20		
23913	4	2011-05-20	0	0	affected_harm	Stability	Mechanical_vibration	20		
23914	4	2011-05-20	0	0	generated_harm	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23915	4	2011-05-20	0	0	generated_harm	Stability	Composite_materials	20		
23916	4	2011-05-20	0	0	generated_harm	Stability	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
23917	4	2011-05-20	0	0	generated_harm	Stability	Inert_environment	20		
23918	4	2011-05-20	0	0	Ease_of_manufacture	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23919	4	2011-05-20	0	0	Ease_of_manufacture	Stability	Periodic_action	20		
23920	4	2011-05-20	0	0	Ease_of_operation	Stability	Changing_the_color	20		
23921	4	2011-05-20	0	0	Ease_of_operation	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23922	4	2011-05-20	0	0	Ease_of_operation	Stability	Flexible_film_or_thin_membranes	20		
23923	4	2011-05-20	0	0	Ease_of_repair	Stability	Extraction	20		
23924	4	2011-05-20	0	0	Ease_of_repair	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23925	4	2011-05-20	0	0	Ease_of_repair	Stability	Prior_action	20		
23926	4	2011-05-20	0	0	Ease_of_repair	Stability	Partial,_overdone,_or_excessive_action	20		
23927	4	2011-05-20	0	0	Versatility	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23928	4	2011-05-20	0	0	Versatility	Stability	Flexible_film_or_thin_membranes	20		
23929	4	2011-05-20	0	0	Versatility	Stability	Rejecting_and_regenerating_parts	20		
23930	4	2011-05-20	0	0	Versatility	Stability	Extraction	20		
23931	4	2011-05-20	0	0	Complexity	Stability	Extraction	20		
23932	4	2011-05-20	0	0	Complexity	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23933	4	2011-05-20	0	0	Complexity	Stability	Convert_harm_into_benefit	20		
23934	4	2011-05-20	0	0	Complexity	Stability	Copying	20		
23935	4	2011-05-20	0	0	Difficulty	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23936	4	2011-05-20	0	0	Difficulty	Stability	Convert_harm_into_benefit	20		
23937	4	2011-05-20	0	0	Difficulty	Stability	Inert_environment	20		
23938	4	2011-05-20	0	0	Difficulty	Stability	Feedback	20		
23939	4	2011-05-20	0	0	Automation	Stability	Segmentation	20		
23940	4	2011-05-20	0	0	Automation	Stability	Counterweight	20		
23941	4	2011-05-20	0	0	Automation	Stability	Transformation_of_physical_and_chemical_states_of_an_object	20		
23942	5	2011-05-20	0	0	10307	22170	Feedback	20		
23943	5	2011-05-20	0	0	10307	22170	Transformation_of_physical_and_chemical_states_of_an_object	20		
23944	5	2011-05-20	0	0	10307	22170	Composite_materials	20		
23945	5	2011-05-20	0	0	10307	22170	Local_quality	20		
23946	4	2011-05-20	0	0	moving_Weight	Strength	Segmentation	20		
23947	4	2011-05-20	0	0	moving_Weight	Strength	Counterweight	20		
23948	4	2011-05-20	0	0	moving_Weight	Strength	Composite_materials	20		
23949	4	2011-05-20	0	0	moving_Weight	Strength	Dynamicity	20		
23950	4	2011-05-20	0	0	stationary_Weight	Strength	Composite_materials	20		
23951	4	2011-05-20	0	0	stationary_Weight	Strength	Copying	20		
23952	4	2011-05-20	0	0	stationary_Weight	Strength	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
23953	4	2011-05-20	0	0	stationary_Weight	Strength	Segmentation	20		
23954	4	2011-05-20	0	0	moving_Length	Strength	Segmentation	20		
23955	4	2011-05-20	0	0	moving_Length	Strength	Dynamicity	20		
23956	4	2011-05-20	0	0	moving_Length	Strength	Counterweight	20		
23957	4	2011-05-20	0	0	moving_Length	Strength	Transformation_of_physical_and_chemical_states_of_an_object	20		
23958	4	2011-05-20	0	0	stationary_Length	Strength	Dynamicity	20		
23959	4	2011-05-20	0	0	stationary_Length	Strength	Spheroidality	20		
23960	4	2011-05-20	0	0	stationary_Length	Strength	Replacement_of_a_mechanical_system	20		
23961	4	2011-05-20	0	0	stationary_Length	Strength	Copying	20		
23962	4	2011-05-20	0	0	moving_Area	Strength	Local_quality	20		
23963	4	2011-05-20	0	0	moving_Area	Strength	Rejecting_and_regenerating_parts	20		
23964	4	2011-05-20	0	0	moving_Area	Strength	Composite_materials	20		
23965	4	2011-05-20	0	0	moving_Area	Strength	Use_a_pneumatic_or_hydralic_construction	20		
23966	4	2011-05-20	0	0	stationary_Area	Strength	Prior_counteracion	20		
23967	4	2011-05-20	0	0	stationary_Area	Strength	Composite_materials	20		
23968	4	2011-05-20	0	0	stationary_Area	Strength	Replacement_of_a_mechanical_system	20		
23969	4	2011-05-20	0	0	moving_Volume	Strength	Prior_action	20		
23970	4	2011-05-20	0	0	moving_Volume	Strength	Dynamicity	20		
23971	4	2011-05-20	0	0	moving_Volume	Strength	Spheroidality	20		
23972	4	2011-05-20	0	0	moving_Volume	Strength	Nesting	20		
23973	4	2011-05-20	0	0	stationary_Volume	Strength	Prior_counteracion	20		
23974	4	2011-05-20	0	0	stationary_Volume	Strength	Spheroidality	20		
23975	4	2011-05-20	0	0	stationary_Volume	Strength	Moving_to_a_new_dimension	20		
23976	4	2011-05-20	0	0	stationary_Volume	Strength	Dynamicity	20		
23977	4	2011-05-20	0	0	Speed	Strength	Counterweight	20		
23978	4	2011-05-20	0	0	Speed	Strength	Inversion	20		
23979	4	2011-05-20	0	0	Speed	Strength	Copying	20		
23980	4	2011-05-20	0	0	Speed	Strength	Spheroidality	20		
23981	4	2011-05-20	0	0	Intensity	Strength	Prior_action	20		
23982	4	2011-05-20	0	0	Intensity	Strength	Mechanical_vibration	20		
23983	4	2011-05-20	0	0	Intensity	Strength	Local_quality	20		
23984	4	2011-05-20	0	0	Intensity	Strength	Spheroidality	20		
23985	4	2011-05-20	0	0	Stress	Strength	Prior_action	20		
23986	4	2011-05-20	0	0	Stress	Strength	Local_quality	20		
23987	4	2011-05-20	0	0	Stress	Strength	Mechanical_vibration	20		
23988	4	2011-05-20	0	0	Stress	Strength	Composite_materials	20		
23989	4	2011-05-20	0	0	Shape	Strength	Prior_action	20		
23990	4	2011-05-20	0	0	Shape	Strength	Flexible_film_or_thin_membranes	20		
23991	4	2011-05-20	0	0	Shape	Strength	Transformation_of_physical_and_chemical_states_of_an_object	20		
23992	4	2011-05-20	0	0	Shape	Strength	Composite_materials	20		
23993	4	2011-05-20	0	0	Stability	Strength	Inversion	20		
23994	4	2011-05-20	0	0	Stability	Strength	Moving_to_a_new_dimension	20		
23995	4	2011-05-20	0	0	Stability	Strength	Transformation_of_physical_and_chemical_states_of_an_object	20		
23996	4	2011-05-20	0	0	moving_Duration	Strength	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
23997	4	2011-05-20	0	0	moving_Duration	Strength	Local_quality	20		
23998	4	2011-05-20	0	0	moving_Duration	Strength	Copying	20		
23999	4	2011-05-20	0	0	Temperature	Strength	Flexible_film_or_thin_membranes	20		
24000	4	2011-05-20	0	0	Temperature	Strength	Prior_action	20		
24001	4	2011-05-20	0	0	Temperature	Strength	Composite_materials	20		
24002	4	2011-05-20	0	0	Illumination	Strength	Transformation_of_physical_and_chemical_states_of_an_object	20		
24003	4	2011-05-20	0	0	Illumination	Strength	Periodic_action	20		
24004	4	2011-05-20	0	0	moving_Energy	Strength	Periodic_action	20		
24005	4	2011-05-20	0	0	moving_Energy	Strength	Transformation_of_physical_and_chemical_states_of_an_object	20		
24006	4	2011-05-20	0	0	moving_Energy	Strength	Prior_action	20		
24007	4	2011-05-20	0	0	stationary_Energy	Strength	Transformation_of_physical_and_chemical_states_of_an_object	20		
24008	4	2011-05-20	0	0	Power	Strength	Prior_action	20		
24009	4	2011-05-20	0	0	Power	Strength	Copying	20		
24010	4	2011-05-20	0	0	Power	Strength	Transformation_of_physical_and_chemical_states_of_an_object	20		
24011	4	2011-05-20	0	0	Power	Strength	Replacement_of_a_mechanical_system	20		
24012	4	2011-05-20	0	0	Energy-Loss	Strength	Transformation_of_physical_and_chemical_states_of_an_object	20		
24013	4	2011-05-20	0	0	Substance-Loss	Strength	Transformation_of_physical_and_chemical_states_of_an_object	20		
24014	4	2011-05-20	0	0	Substance-Loss	Strength	Replacement_of_a_mechanical_system	20		
24015	4	2011-05-20	0	0	Substance-Loss	Strength	Use_of_porous_material	20		
24016	4	2011-05-20	0	0	Substance-Loss	Strength	Composite_materials	20		
24017	4	2011-05-20	0	0	Time-Loss	Strength	Use_a_pneumatic_or_hydralic_construction	20		
24018	4	2011-05-20	0	0	Time-Loss	Strength	Local_quality	20		
24019	4	2011-05-20	0	0	Time-Loss	Strength	Replacement_of_a_mechanical_system	20		
24020	4	2011-05-20	0	0	Time-Loss	Strength	Prior_action	20		
24021	4	2011-05-20	0	0	Quantity	Strength	Use_a_pneumatic_or_hydralic_construction	20		
24022	4	2011-05-20	0	0	Quantity	Strength	Prior_action	20		
24023	4	2011-05-20	0	0	Quantity	Strength	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
24024	4	2011-05-20	0	0	Reliability	Strength	Cushion_in_advance	20		
24025	4	2011-05-20	0	0	Reliability	Strength	Local_quality	20		
24026	4	2011-05-20	0	0	Measurement_Accuracy	Strength	Local_quality	20		
24027	4	2011-05-20	0	0	Measurement_Accuracy	Strength	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
24028	4	2011-05-20	0	0	Measurement_Accuracy	Strength	Partial,_overdone,_or_excessive_action	20		
24029	4	2011-05-20	0	0	Manufacturing_Precision	Strength	Local_quality	20		
24030	4	2011-05-20	0	0	Manufacturing_Precision	Strength	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
24031	4	2011-05-20	0	0	affected_harm	Strength	Mechanical_vibration	20		
24032	4	2011-05-20	0	0	affected_harm	Strength	Transformation_of_physical_and_chemical_states_of_an_object	20		
24033	4	2011-05-20	0	0	affected_harm	Strength	Thermal_expansion	20		
24034	4	2011-05-20	0	0	affected_harm	Strength	Segmentation	20		
24035	4	2011-05-20	0	0	generated_harm	Strength	Dynamicity	20		
24036	4	2011-05-20	0	0	generated_harm	Strength	Transformation_of_physical_and_chemical_states_of_an_object	20		
24037	4	2011-05-20	0	0	generated_harm	Strength	Convert_harm_into_benefit	20		
24038	4	2011-05-20	0	0	generated_harm	Strength	Extraction	20		
24039	4	2011-05-20	0	0	Ease_of_manufacture	Strength	Cushion_in_advance	20		
24040	4	2011-05-20	0	0	Ease_of_manufacture	Strength	Local_quality	20		
24041	4	2011-05-20	0	0	Ease_of_manufacture	Strength	Prior_action	20		
24042	4	2011-05-20	0	0	Ease_of_manufacture	Strength	Changing_the_color	20		
24043	4	2011-05-20	0	0	Ease_of_operation	Strength	Changing_the_color	20		
24044	4	2011-05-20	0	0	Ease_of_operation	Strength	Composite_materials	20		
24045	4	2011-05-20	0	0	Ease_of_operation	Strength	Self-service	20		
24046	4	2011-05-20	0	0	Ease_of_operation	Strength	Extraction	20		
24047	4	2011-05-20	0	0	Ease_of_repair	Strength	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
24048	4	2011-05-20	0	0	Ease_of_repair	Strength	Cushion_in_advance	20		
24049	4	2011-05-20	0	0	Ease_of_repair	Strength	Local_quality	20		
24050	4	2011-05-20	0	0	Versatility	Strength	Dynamicity	20		
24051	4	2011-05-20	0	0	Versatility	Strength	Local_quality	20		
24052	4	2011-05-20	0	0	Versatility	Strength	Changing_the_color	20		
24053	4	2011-05-20	0	0	Complexity	Strength	Extraction	20		
24054	4	2011-05-20	0	0	Complexity	Strength	Inversion	20		
24055	4	2011-05-20	0	0	Complexity	Strength	Self-service	20		
24056	4	2011-05-20	0	0	Complexity	Strength	Replacement_of_a_mechanical_system	20		
24057	4	2011-05-20	0	0	Difficulty	Strength	An_inexpensive_short-life_object_instead_of_an_expensive_durable_one	20		
24058	4	2011-05-20	0	0	Difficulty	Strength	Local_quality	20		
24059	4	2011-05-20	0	0	Difficulty	Strength	Dynamicity	20		
24060	4	2011-05-20	0	0	Difficulty	Strength	Composite_materials	20		
24061	4	2011-05-20	0	0	Automation	Strength	Dynamicity	20		
24062	5	2011-05-20	0	0	10307	11258	Use_a_pneumatic_or_hydralic_construction	20		
24063	5	2011-05-20	0	0	10307	11258	Transformation_of_physical_and_chemical_states_of_an_object	20		
24064	5	2011-05-20	0	0	10307	11258	Prior_action	20		
24065	5	2011-05-20	0	0	10307	11258	Spheroidality	20		
